filename,id,language,date,author,title,gender,person,length
"DE_1806_Unger,FriederikeHelene_BekenntnisseeinerschönenSeele_Novel.txt",46,German,1806,"Unger,FriederikeHelene",BekenntnisseeinerschönenSeele,female,first,49392
"DE_1809_Goethe,Johann_DieWahlverwandtschaften_Novel.txt",47,German,1809,"Goethe,Johann",DieWahlverwandtschaften,male,third,79937
"DE_1810_Arnim,Achimvon_ArmutReichtumSchuldUndBusseDerGrafinDolores_Novel.txt",48,German,1810,"Arnim,Achimvon",ArmutReichtumSchuldUndBusseDerGrafinDolores,male,third,165680
"DE_1810_Fouqué,CarolinedelaMotte_DieFraudesFalkensteins_Novel.txt",49,German,1810,"Fouqué,CarolinedelaMotte",DieFraudesFalkensteins,female,third,66378
"DE_1812_Fischer,CarolineAuguste_Margarethe_Novel.txt",50,German,1812,"Fischer,CarolineAuguste",Margarethe,female,third,37813
"DE_1812_Fouqué,CarolinedelaMotte_MagiederNatur_Novel.txt",51,German,1812,"Fouqué,CarolinedelaMotte",MagiederNatur,female,third,41947
"DE_1814_Ahlefeld,Charlottevon_MarieMüller_Novel.txt",52,German,1814,"Ahlefeld,Charlottevon",MarieMüller,female,third,42668
"DE_1815_Eichendorff,Josephvon_AhnungUndGegenwart_Novel.txt",53,German,1815,"Eichendorff,Josephvon",AhnungUndGegenwart,male,third,97780
"DE_1815_Hoffmann,E.T.A_DieElixiereDesTeufels_Novel.txt",54,German,1815,"Hoffmann,E.T.A",DieElixiereDesTeufels,male,first,146276
"DE_1817_Arnim,Achimvon_DieKronenwachterErsterBandBertholdsErstesUndZweitesLeben_Novel.txt",55,German,1817,"Arnim,Achimvon",DieKronenwachterErsterBandBertholdsErstesUndZweitesLeben,male,third,101414
"DE_1820_Ahlefeld,Charlottevon_Erna_Novel.txt",56,German,1820,"Ahlefeld,Charlottevon",Erna,female,third,55838
"DE_1820_Hoffmann,E.T.A_LebensAnsichtenDesKatersMurr_Novel.txt",57,German,1820,"Hoffmann,E.T.A",LebensAnsichtenDesKatersMurr,male,first,134752
"DE_1821_Schopenhauer,Johanna_Gabriele_Novel.txt",58,German,1821,"Schopenhauer,Johanna",Gabriele,female,third,153448
"DE_1822_Bernhardi,Sophie_Evremont_Novel.txt",59,German,1822,"Bernhardi,Sophie",Evremont,female,third,223621
"DE_1822_Huber,Therese_EllenPercy_Novel.txt",60,German,1822,"Huber,Therese",EllenPercy,female,first,88482
"DE_1823_Schopenhauer,Johanna_DieTante_Novel.txt",61,German,1823,"Schopenhauer,Johanna",DieTante,female,third,122436
"DE_1826_Eichendorff,Josephvon_AusDemLebenEinesTaugenichts_Novel.txt",62,German,1826,"Eichendorff,Josephvon",AusDemLebenEinesTaugenichts,male,first,37866
"DE_1826_Hauff,Wilhelm_Lichtenstein_Novel.txt",63,German,1826,"Hauff,Wilhelm",Lichtenstein,male,third,125971
DE_1827_Clauren_LiebeundIrrthum_Novel.txt,64,German,1827,Clauren,LiebeundIrrthum,male,third,45828
"DE_1827_Hauff,Wilhelm_MemoirendesSatan_Novel.txt",65,German,1827,"Hauff,Wilhelm",MemoirendesSatan,male,first,89751
"DE_1829_Goethe,Johann_WilhelmMeistersWanderjahre_Novel.txt",66,German,1829,"Goethe,Johann",WilhelmMeistersWanderjahre,male,third,135319
"DE_1832_Mörike,Eduard_MalerNolten_Novel.txt",67,German,1832,"Mörike,Eduard",MalerNolten,male,third,131941
"DE_1833_Laube,Heinrich_DiePoeten_Novel.txt",68,German,1833,"Laube,Heinrich",DiePoeten,male,third,63306
"DE_1835_Arnim,Bettinevon_Goethe'sBriefwechselMitEinemKinde_Novel.txt",69,German,1835,"Arnim,Bettinevon",Goethe'sBriefwechselMitEinemKinde,female,third,130592
"DE_1835_Gutzkow,Karl_Wally_Novel.txt",70,German,1835,"Gutzkow,Karl",Wally,male,third,36356
"DE_1836_Immermann,Karl_DieEpigonen_Novel.txt",71,German,1836,"Immermann,Karl",DieEpigonen,male,third,196172
"DE_1836_Tieck,Ludwig_DerjungeTischlermeister_Novel.txt",72,German,1836,"Tieck,Ludwig",DerjungeTischlermeister,male,third,125594
"DE_1837_Schopenhauer,Johanna_RichardWood_Novel.txt",73,German,1837,"Schopenhauer,Johanna",RichardWood,female,third,112366
"DE_1839_Immermann,Karl_Münchhausen_Novel.txt",74,German,1839,"Immermann,Karl",Münchhausen,male,third,248834
"DE_1841_Hahn-Hahn,Ida_Gräfin Faustine_Novel.txt",75,German,1841,"Hahn-Hahn,Ida",Gräfin Faustine,female,third,49707
"DE_1843_Lewald,Fanny_Clementine_Novel.txt",76,German,1843,"Lewald,Fanny",Clementine,female,third,33933
"DE_1843_Lewald,Fanny_Jenny_Novel.txt",77,German,1843,"Lewald,Fanny",Jenny,female,third,94902
"DE_1844_Achim,Bettinevon_ClemensBrentano'sFrühlingskranz_Novel.txt",78,German,1844,"Achim,Bettinevon",ClemensBrentano'sFrühlingskranz,female,third,92239
"DE_1845_Keller,Gottfried_DerGrüneHeinrichErsteFassung_Novel.txt",79,German,1845,"Keller,Gottfried",DerGrüneHeinrichErsteFassung,male,third,268251
"DE_1845_Lewald,Fanny_EineLebensfrage_Novel.txt",80,German,1845,"Lewald,Fanny",EineLebensfrage,female,third,92133
"DE_1845_Schopenhauer,Adele_Anna_Novel.txt",81,German,1845,"Schopenhauer,Adele",Anna,female,third,89860
"DE_1846_Alexis,Willibald_Die HosendesHerrnvonBredow_Novel.txt",82,German,1846,"Alexis,Willibald",Die HosendesHerrnvonBredow,male,third,110190
"DE_1846_Gotthelf,Jeremias_WieUliderKnecht_Novel.txt",83,German,1846,"Gotthelf,Jeremias",WieUliderKnecht,male,third,133699
"DE_1846_Hahn-Hahn,Ida_Sibylle_Novel.txt",84,German,1846,"Hahn-Hahn,Ida",Sibylle,female,first,111149
"DE_1846_Otto,Louise_SchloßundFabrik_Novel.txt",85,German,1846,"Otto,Louise",SchloßundFabrik,female,third,113350
"DE_1847_Aston,Louise_AusdemLebeneinerFrau.txt",86,German,1847,"Aston,Louise",AusdemLebeneinerFrau.txt,female,third,23434
"DE_1849_Gotthelf,Jeremias_UliderPächter_Novel.txt",87,German,1849,"Gotthelf,Jeremias",UliderPächter,male,third,149819
"DE_1849_Weerth,Georg_RitterSchnapphahnski_Novel.txt",88,German,1849,"Weerth,Georg",RitterSchnapphahnski,male,third,47534
"DE_1852_Alexis,Willibald_RuheistdieersteBürgerpflicht_Novel.txt",89,German,1852,"Alexis,Willibald",RuheistdieersteBürgerpflicht,male,third,309872
"DE_1854_Arnim,Achimvon_DieKronenwachterZweiterBand_Novel.txt",90,German,1854,"Arnim,Achimvon",DieKronenwachterZweiterBand,male,third,88557
"DE_1855_Freytag,Gustav_SollundHaben_Novel.txt",91,German,1855,"Freytag,Gustav",SollundHaben,male,third,286858
"DE_1857_Stifter,Adalbert_DerNachsommer_Novel.txt",92,German,1857,"Stifter,Adalbert",DerNachsommer,male,first,248755
"DE_1861_Spielhagen,Friedrich_ProblematischeNaturen1_Novel.txt",93,German,1861,"Spielhagen,Friedrich",ProblematischeNaturen1,male,third,133899
"DE_1861_Spielhagen,Friedrich_ProblematischeNaturen2_Novel.txt",94,German,1861,"Spielhagen,Friedrich",ProblematischeNaturen2,male,third,125460
"DE_1864_Lewald,Fanny_VonGeschlechtzuGeschlecht_Novel.txt",95,German,1864,"Lewald,Fanny",VonGeschlechtzuGeschlecht,female,third,456428
"DE_1864_Raabe,Wilhelm_DerHungerpastor_Novel.txt",96,German,1864,"Raabe,Wilhelm",DerHungerpastor,male,third,142810
"DE_1866_Marlitt,Eugenie_Goldelse_Novel.txt",97,German,1866,"Marlitt,Eugenie",Goldelse,female,third,99827
"DE_1867_Marlitt,Eugenie_DasGeheimnisderaltenMamsell_Novel.txt",98,German,1867,"Marlitt,Eugenie",DasGeheimnisderaltenMamsell,female,third,88825
"DE_1867_Raabe,Wilhelm_AbuTelfan_Novel.txt",99,German,1867,"Raabe,Wilhelm",AbuTelfan,male,third,116759
"DE_1869_Spielhagen,Friedrich_HammerundAmboß_Novel.txt",100,German,1869,"Spielhagen,Friedrich",HammerundAmboß,male,first,204688
"DE_1870_Raabe,Wilhelm_DerSchüdderump_Novel.txt",101,German,1870,"Raabe,Wilhelm",DerSchüdderump,male,first,116401
"DE_1871_François,Louisevon_DieletzteReckenburgerin_Novel.txt",102,German,1871,"François,Louisevon",DieletzteReckenburgerin,female,third,92062
"DE_1875_Otto,Louise_AnNürnberg_Novel.txt",103,German,1875,"Otto,Louise",AnNürnberg,female,third,155277
"DE_1876_EbnerEschenbach,Maria_Bozena_Novel.txt",104,German,1876,"EbnerEschenbach,Maria",Bozena,female,third,62652
"DE_1877_François,Louisevon_StufenjahreeinesGlücklichen_Novel.txt",105,German,1877,"François,Louisevon",StufenjahreeinesGlücklichen,female,third,163821
"DE_1880_Spyri,Johanna_HeidesLehrundWanderjahre_Novel.txt",106,German,1880,"Spyri,Johanna",HeidesLehrundWanderjahre,female,third,51179
"DE_1881_Spyri,Johanna_Heidekannbrauchen_Novel.txt",107,German,1881,"Spyri,Johanna",Heidekannbrauchen,female,third,37293
"DE_1884_Anzengruber,Ludwig_Sternsteinhof_Novel.txt",108,German,1884,"Anzengruber,Ludwig",Sternsteinhof,male,third,84509
"DE_1885_Marlitt,Eugenie_DieFraumitdenKarfunkelsteinen_Novel.txt",109,German,1885,"Marlitt,Eugenie",DieFraumitdenKarfunkelsteinen,female,third,95543
"DE_1886_Fontane,Theodor_Cecile_Novel.txt",110,German,1886,"Fontane,Theodor",Cecile,male,third,55370
"DE_1887_EbnerEschenbach,Maria_DasGemeindeKind_Novel.txt",111,German,1887,"EbnerEschenbach,Maria",DasGemeindeKind,female,third,63848
"DE_1887_Fontane,Theodor_Irrungen,Wirrungen_Novel.txt",112,German,1887,"Fontane,Theodor","Irrungen,Wirrungen",male,third,51457
"DE_1889_Boy-Ed,Ida_Fanny Förster_Novel.txt",113,German,1889,"Boy-Ed,Ida",Fanny Förster,female,third,55329
"DE_1889_Suttner,Bertha_DieWaffennieder!_Novel.txt",114,German,1889,"Suttner,Bertha",DieWaffennieder!,female,first,75981
"DE_1890_Bahr,Hermann_DieguteSchule_Novel.txt",115,German,1890,"Bahr,Hermann",DieguteSchule,male,third,52589
"DE_1891_Fontane,Theodor_Unwiederbringlich_Novel.txt",116,German,1891,"Fontane,Theodor",Unwiederbringlich,male,third,81252
"DE_1892_Christen,Ada_JungferMutter_Novel.txt",117,German,1892,"Christen,Ada",JungferMutter,female,third,39228
"DE_1892_Fontane,Theodor_FrauJennyTreibel_Novel.txt",118,German,1892,"Fontane,Theodor",FrauJennyTreibel,male,third,59237
"DE_1895_Fontane,Theodor_EffieBriest_Novel.txt",119,German,1895,"Fontane,Theodor",EffieBriest,male,third,95331
"DE_1896_Janitschek,Maria_Ninive_Novel.txt",120,German,1896,"Janitschek,Maria",Ninive,female,third,45208
"DE_1897_Bierbaum,Otto_Stilpe_Novel.txt",121,German,1897,"Bierbaum,Otto",Stilpe,male,first,59252
"DE_1897_Dohm,Hedwig_SibillaDalmar_Novel.txt",122,German,1897,"Dohm,Hedwig",SibillaDalmar,female,third,80062
"DE_1897_Janitschek,Maria_Die Amazonenschlacht_Novel.txt",123,German,1897,"Janitschek,Maria",Die Amazonenschlacht,female,third,17766
"DE_1897_Scheerbart,Paul_Tarub,BagdadsKöchin_Novel.txt",124,German,1897,"Scheerbart,Paul","Tarub,BagdadsKöchin",male,third,51675
"DE_1898_Spielhagen,Friedrich_Faustulus_Novel.txt",125,German,1898,"Spielhagen,Friedrich",Faustulus,male,third,68123
"DE_1900_Duncker,Dora_Großstadt_Novel.txt",126,German,1900,"Duncker,Dora",Großstadt,female,third,71626
"DE_1902_Dohm,Hedwig_ChristaRuland_Novel.txt",127,German,1902,"Dohm,Hedwig",ChristaRuland,female,third,50555
"DE_1902_Suttner,Berthavon_Martha'sKinder_Novel.txt",128,German,1902,"Suttner,Berthavon",Martha'sKinder,female,third,84952
"DE_1903_Frapan,Ilse_Arbeit_Novel.txt",129,German,1903,"Frapan,Ilse",Arbeit,female,third,75373
"DE_1903_Heyking,Elisabethvon_Briefe,dieihnnichterreichten_Novel.txt",130,German,1903,"Heyking,Elisabethvon","Briefe,dieihnnichterreichten",female,first,47883
"DE_1903_Reventlow,Franziska_EllenOlesjerne_Novel.txt",131,German,1903,"Reventlow,Franziska",EllenOlesjerne,female,third,61451
"DE_1904_MüllerJahnke,Clara_Ichbekenne_Novel.txt",132,German,1904,"MüllerJahnke,Clara",Ichbekenne,female,first,47553
"DE_1905_Meysenbug,Malwida_HimmlischeundirdischeLiebe_Novel.txt",133,German,1905,"Meysenbug,Malwida",HimmlischeundirdischeLiebe,female,third,37865
"DE_1906_Thoma,Ludwig_AndreasVöst_Novel.txt",134,German,1906,"Thoma,Ludwig",AndreasVöst,male,third,76150
"DE_1910_Rilke,RainerMaria_MalteLauridsBrigge_Novel.txt",135,German,1910,"Rilke,RainerMaria",MalteLauridsBrigge,male,first,59278
"DE_1911_MeiselHess,Grete_DieIntellektuellen_Novel.txt",136,German,1911,"MeiselHess,Grete",DieIntellektuellen,female,third,98912
"DE_1912_Christ,Lena_ErinnerungeneinerÜberflüssigen_Novel.txt",137,German,1912,"Christ,Lena",ErinnerungeneinerÜberflüssigen,female,third,67948
"DE_1912_Reventlow,Franziska_VonPaulzuPedro_Novel.txt",138,German,1912,"Reventlow,Franziska",VonPaulzuPedro,female,third,20925
"DE_1913_Scheerbart,Paul_LesabendioEinAsteroiderRoman_Novel.txt",139,German,1913,"Scheerbart,Paul",LesabendioEinAsteroiderRoman,male,third,49891
"DE_1914_Christ,Lena_MathiasBichler_Novel.txt",140,German,1914,"Christ,Lena",MathiasBichler,female,first,68994
"DE_1914_Kafka,Franz_Amerika_Novel.txt",141,German,1914,"Kafka,Franz",Amerika,male,third,83796
"DE_1914_Keyking,Elisabeth_Tschun_Novel.txt",142,German,1914,"Keyking,Elisabeth",Tschun,female,third,62781
"DE_1915_Braun,Lily_Lebenssucher_Novel.txt",143,German,1915,"Braun,Lily",Lebenssucher,female,third,115272
"DE_1915_Kafka,Franz,DerProzeß_Novel.txt",144,German,1915,"Kafka,Franz",DerProzeß,male,third,70691
"DE_1916_Reventlow,Franziska_DerGeldcomplex_Novel.txt",145,German,1916,"Reventlow,Franziska",DerGeldcomplex,female,first,24812
"DE_1918_Ball,Hugo_Flammetti_Novel.txt",146,German,1918,"Ball,Hugo",Flammetti,male,third,45771
"DE_1920_Christ,Lena_MadamBäurin_Novel.txt",147,German,1920,"Christ,Lena",MadamBäurin,female,third,34039
"DE_1922_Kafka,Franz_DasSchloß_Novel.txt",148,German,1922,"Kafka,Franz",DasSchloß,male,third,107862
"DE_1930_Roth,Joseph_Hiob_Novel.txt",149,German,1930,"Roth,Joseph",Hiob,male,third,50299
"DE_1932_Roth,Joseph_Radetzkymarsch_Novel.txt",150,German,1932,"Roth,Joseph",Radetzkymarsch,male,third,117035
"EN_1771_Mackenzie,Henry_TheManofFeeling_Novel.txt",151,English,1771,"Mackenzie,Henry",TheManofFeeling,male,first,36458
"EN_1771_Smollett,Tobias_TheExpedictionofHenryClinker_Novel.txt",152,English,1771,"Smollett,Tobias",TheExpedictionofHenryClinker,male,first,148261
"EN_1778_Burney,Fanny_Evelina_Novel.txt",153,English,1778,"Burney,Fanny",Evelina,female,first,154168
"EN_1782_Burney,Fanny_Cecilia_Novel.txt",154,English,1782,"Burney,Fanny",Cecilia,female,third,328981
"EN_1786_Beckford,William_Vathek_Novel.txt",155,English,1786,"Beckford,William",Vathek,male,third,36077
"EN_1788_Wollstonecraft,Mary_Mary_Novel.txt",156,English,1788,"Wollstonecraft,Mary",Mary,female,third,23275
"EN_1790_Radcliffe,Ann_ASicilianRomance_Novel.txt",157,English,1790,"Radcliffe,Ann",ASicilianRomance,female,third,67455
"EN_1794_Godwin,William_CalebWilliams_Novel.txt",158,English,1794,"Godwin,William",CalebWilliams,male,first,143832
"EN_1794_Radcliffe,Ann_TheMysteriesofUdolpho_Novel.txt",159,English,1794,"Radcliffe,Ann",TheMysteriesofUdolpho,female,third,290334
"EN_1794_Rowson,Susanna_CharlotteTemple_Novel.txt",160,English,1794,"Rowson,Susanna",CharlotteTemple,female,third,36551
"EN_1795_Lewis,Matthew_TheMonk_Novel.txt",161,English,1795,"Lewis,Matthew",TheMonk,male,third,136957
"EN_1796_Bonhote,Elizabeth_BungayCastle_Novel.txt",162,English,1796,"Bonhote,Elizabeth",BungayCastle,female,third,86392
"EN_1796_Burney,Fanny_Camilla_Novel.txt",163,English,1796,"Burney,Fanny",Camilla,female,third,356088
"EN_1796_Hays,Mary_EmmaCourtney_Novel.txt",164,English,1796,"Hays,Mary",EmmaCourtney,female,first,62704
"EN_1797_Foster,HannahWebster_TheCoquette_Novel.txt",165,English,1797,"Foster,HannahWebster",TheCoquette,female,first,52925
"EN_1798_Brown,CharlesBrockden_Wieland_Novel.txt",166,English,1798,"Brown,CharlesBrockden",Wieland,male,first,82291
"EN_1798_Wollstonecraft,Mary_Maria_Novel.txt",167,English,1798,"Wollstonecraft,Mary",Maria,female,third,44506
"EN_1799_Brown,CharlesBrockden_ArthurMervyn_Novel.txt",168,English,1799,"Brown,CharlesBrockden",ArthurMervyn,male,first,148810
"EN_1800_Edgeworth,Maria_CastleRackrent_Novel.txt",169,English,1800,"Edgeworth,Maria",CastleRackrent,female,first,35578
"EN_1801_Edgeworth,Maria_Belinda_Novel.txt",170,English,1801,"Edgeworth,Maria",Belinda,female,third,177692
"EN_1804_Opie,Amelia_AdelineMowbray_Novel.txt",171,English,1804,"Opie,Amelia",AdelineMowbray,female,first,106090
"EN_1805_Lewis,Matthew_TheBravoofVenice_Novel.txt",172,English,1805,"Lewis,Matthew",TheBravoofVenice,male,third,33088
"EN_1806_Edgeworth,Maria_Leonora_Novel.txt",173,English,1806,"Edgeworth,Maria",Leonora,female,first,65764
"EN_1809_More,Hannah_CoelebsinSearchofaWife_Novel.txt",174,English,1809,"More,Hannah",CoelebsinSearchofaWife,female,first,136597
"EN_1811_Austen,Jane_SenseandSensibility_Novel.txt",175,English,1811,"Austen,Jane",SenseandSensibility,female,third,118511
"EN_1813_Austen,Jane_PrideandPrejudice_Novel.txt",176,English,1813,"Austen,Jane",PrideandPrejudice,female,third,121781
"EN_1814_Austen,Jane_MansfieldPark_Novel.txt",177,English,1814,"Austen,Jane",MansfieldPark,female,third,159529
"EN_1814_Scott,Walter_Waverley_Novel.txt",178,English,1814,"Scott,Walter",Waverley,male,first,194960
"EN_1815_Peacock,ThomasLove_HeadlongHall_Novel.txt",179,English,1815,"Peacock,ThomasLove",HeadlongHall,male,third,27259
"EN_1817_Scott,Walter_RobRoy_Novel.txt",180,English,1817,"Scott,Walter",RobRoy,male,first,158858
"EN_1818_Peacock,ThomasLove_NightmareAbbey_Novel.txt",181,English,1818,"Peacock,ThomasLove",NightmareAbbey,male,first,26571
"EN_1818_Shelley,Mary_Frankenstein_Novel.txt",182,English,1818,"Shelley,Mary",Frankenstein,female,third,75567
"EN_1819_Shelley,Mary_Mathilda_Novel.txt",183,English,1819,"Shelley,Mary",Mathilda,female,first,38254
"EN_1820_Scott,Walter_Ivanhoe_Novel.txt",184,English,1820,"Scott,Walter",Ivanhoe,male,third,175069
"EN_1821_Galt,John_AnnalsoftheParish_Novel.txt",185,English,1821,"Galt,John",AnnalsoftheParish,male,first,65380
"EN_1821_Peacock,ThomasLove_MaidMarian_Novel.txt",186,English,1821,"Peacock,ThomasLove",MaidMarian,male,third,35740
"EN_1822_Hogg,James_ThreePerilsofMan_Novel.txt",187,English,1822,"Hogg,James",ThreePerilsofMan,male,third,211224
"EN_1823_Cooper,JamesFenimore_ThePioneers_Novel.txt",188,English,1823,"Cooper,JamesFenimore",ThePioneers,male,third,169930
"EN_1826_Cooper,JameFenimore_TheLastoftheMohicans_Novel.txt",189,English,1826,"Cooper,JameFenimore",TheLastoftheMohicans,male,third,146852
"EN_1826_Disraeli,Benjamin_VivianGrey_Novel.txt",190,English,1826,"Disraeli,Benjamin",VivianGrey,male,third,192086
"EN_1836_Child,Lydia_Philothea_Novel.txt",191,English,1836,"Child,Lydia",Philothea,female,third,72983
"EN_1837_Disraeli,Benjamin_Venetia_Novel.txt",192,English,1837,"Disraeli,Benjamin",Venetia,male,third,160505
"EN_1837_Trollope,FrancesMilton_TheVicarofWrexham_Novel.txt",193,English,1837,"Trollope,FrancesMilton",TheVicarofWrexham,female,third,168844
"EN_1838_Martineau,Harriet_Deerbrook_Novel.txt",194,English,1838,"Martineau,Harriet",Deerbrook,female,third,220822
"EN_1838_Poe,EdgarAllen_TheNarrativeofArthurGordonPym_Novel.txt",195,English,1838,"Poe,EdgarAllen",TheNarrativeofArthurGordonPym,male,first,99298
"EN_1843_Borrow,George_TheBibleinSpain_Novel.txt",196,English,1843,"Borrow,George",TheBibleinSpain,male,first,220404
"EN_1844_Yonge,Charlotte_Abbeychurch_Novel.txt",197,English,1844,"Yonge,Charlotte",Abbeychurch,female,third,72560
"EN_1847_Aguilar,Grace_HomeInfluence_Novel.txt",198,English,1847,"Aguilar,Grace",HomeInfluence,female,third,170373
"EN_1847_Bronte,Charlotte_JaneEyre_Novel.txt",199,English,1847,"Bronte,Charlotte",JaneEyre,female,first,184426
"EN_1847_Bronte,Emily_WutheringHeights_Novel.txt",200,English,1847,"Bronte,Emily",WutheringHeights,female,first,115860
"EN_1847_Thackeray,William_VanityFair_Novel.txt",201,English,1847,"Thackeray,William",VanityFair,male,third,301792
"EN_1848_Bronte,Ann_TheTenantofWildfellHall_Novel.txt",202,English,1848,"Bronte,Ann",TheTenantofWildfellHall,female,first,164436
"EN_1848_Gaskell,Elizabeth_MaryBarton_Novel.txt",203,English,1848,"Gaskell,Elizabeth",MaryBarton,female,third,160438
"EN_1849_Kingsley,Charles_AltonLocke_Novel.txt",204,English,1849,"Kingsley,Charles",AltonLocke,male,third,167444
"EN_1850_Aguilar,Grace_ValeofCedars_Novel.txt",205,English,1850,"Aguilar,Grace",ValeofCedars,female,third,92739
"EN_1850_Hawthorne,Nathaniel_TheScarletLetter_Novel.txt",206,English,1850,"Hawthorne,Nathaniel",TheScarletLetter,male,third,82909
"EN_1850_Yonge,Charlotte_Henrietta'sWish_Novel.txt",207,English,1850,"Yonge,Charlotte",Henrietta'sWish,female,third,87636
"EN_1851_Hawthorne,Nathaniel_TheHouseoftheSevenGables_Novel.txt",208,English,1851,"Hawthorne,Nathaniel",TheHouseoftheSevenGables,male,third,102232
"EN_1851_Melville,Hermann_MobyDick_Novel.txt",209,English,1851,"Melville,Hermann",MobyDick,male,first,211806
"EN_1852_Collins,Wilkie_Basil_Novel.txt",210,English,1852,"Collins,Wilkie",Basil,male,first,113778
"EN_1853_Craik,Dinah_Agatha'sHusband_Novel.txt",211,English,1853,"Craik,Dinah",Agatha'sHusband,female,third,136286
"EN_1853_Kingsley,Charles_Hypatia_Novel.txt",212,English,1853,"Kingsley,Charles",Hypatia,male,third,162528
"EN_1853_Stowe,HarrietBeecher_UncleTom'sCabin_Novel.txt",213,English,1853,"Stowe,HarrietBeecher",UncleTom'sCabin,female,third,180498
"EN_1853_Yonge,Charlotte_TheHeirofRedcliffe_Novel.txt",214,English,1853,"Yonge,Charlotte",TheHeirofRedcliffe,female,third,233725
"EN_1854_Gaskell,Elizabeth_NorthandSouth_Novel.txt",215,English,1854,"Gaskell,Elizabeth",NorthandSouth,female,third,181288
"EN_1855_Trollope,FrancesMilton_TheWidowBarnaby_Novel.txt",216,English,1855,"Trollope,FrancesMilton",TheWidowBarnaby,female,third,195149
"EN_1856_Craik,Dinah_JohnHalifax_Novel.txt",217,English,1856,"Craik,Dinah",JohnHalifax,female,first,174665
"EN_1857_Trollope,Anthony_BarchesterTowers_Novel.txt",218,English,1857,"Trollope,Anthony",BarchesterTowers,male,first,197351
"EN_1859_Dickens,Charles_ATaleofTwoCities_Novel.txt",219,English,1859,"Dickens,Charles",ATaleofTwoCities,male,third,135584
"EN_1860_Collins,Wilkie_TheWomaninWhite_Novel.txt",220,English,1860,"Collins,Wilkie",TheWomaninWhite,male,third,244569
"EN_1860_Eliot,George_TheMillontheFloss_Novel.txt",221,English,1860,"Eliot,George",TheMillontheFloss,female,third,206026
"EN_1861_Dickens,Charles_GreatExpectations_Novel.txt",222,English,1861,"Dickens,Charles",GreatExpectations,male,first,184413
"EN_1862_Braddon,Mary_LadyAudley'sSecret_Novel.txt",223,English,1862,"Braddon,Mary",LadyAudley'sSecret,female,first,147928
"EN_1862_Eliot,George_Romola_Novel.txt",224,English,1862,"Eliot,George",Romola,female,third,226616
"EN_1864_Braddon,Mary_HenryDunbar_Novel.txt",225,English,1864,"Braddon,Mary",HenryDunbar,female,third,155214
"EN_1865_Carroll,Lewis_Alice'sAdventureinWonderland_Novel.txt",226,English,1865,"Carroll,Lewis",Alice'sAdventureinWonderland,male,third,26389
"EN_1869_Alcott,Louisa_LittleWomen_Novel.txt",227,English,1869,"Alcott,Louisa",LittleWomen,female,third,185853
"EN_1869_Blackmore,R.D._LornaDoone_Novel.txt",228,English,1869,"Blackmore,R.D.",LornaDoone,male,first,271612
"EN_1869_Trollope,Anthony_PhineasFinn_Novel.txt",229,English,1869,"Trollope,Anthony",PhineasFinn,male,third,260699
"EN_1871_Carroll,Lewis_ThroughtheLookingGlass.txt",230,English,1871,"Carroll,Lewis",ThroughtheLookingGlass.txt,male,third,29131
"EN_1874_Hardy,Thomas_FarFromtheMaddingCrowd_Novel.txt",231,English,1874,"Hardy,Thomas",FarFromtheMaddingCrowd,male,third,136819
"EN_1876_Trollope,FrancesEleanor_ACharmingFellow_Novel.txt",232,English,1876,"Trollope,FrancesEleanor",ACharmingFellow,female,third,182517
"EN_1876_Twain,Mark_TheAdventuresofTomSawyer_Novel.txt",233,English,1876,"Twain,Mark",TheAdventuresofTomSawyer,male,third,70122
"EN_1877_Sewell,Anna_BlackBeauty_Novel.txt",234,English,1877,"Sewell,Anna",BlackBeauty,female,first,59633
"EN_1881_James,Henry_PortraitofaLady_Novel.txt",235,English,1881,"James,Henry",PortraitofaLady,male,third,223806
"EN_1882_Stevenson,RobertLouis_TreasureIsland_Novel.txt",236,English,1882,"Stevenson,RobertLouis",TreasureIsland,male,first,67925
"EN_1883_Braddon,Mary_TheGoldenCalf_Novel.txt",237,English,1883,"Braddon,Mary",TheGoldenCalf,female,third,160164
"EN_1884_Lyall,Edna_WeTwo_Novel.txt",238,English,1884,"Lyall,Edna",WeTwo,female,third,170182
"EN_1884_Twain,Mark_TheAdventuresofHuckleberryFinn_Novel.txt",239,English,1884,"Twain,Mark",TheAdventuresofHuckleberryFinn,male,first,110101
"EN_1885_Barr,Amelia_JanVeeder'sWife_Novel.txt",240,English,1885,"Barr,Amelia",JanVeeder'sWife,female,third,64364
"EN_1886_Stevenson,RobertLouis_JekyllandHyde_Novel.txt",241,English,1886,"Stevenson,RobertLouis",JekyllandHyde,male,third,25594
"EN_1887_Bellamy,Edward_LookingBackward_Novel.txt",242,English,1887,"Bellamy,Edward",LookingBackward,male,first,77982
"EN_1888_Trollope,FrancesEleanor_ThatUnfortunateMarriage_Novel.txt",243,English,1888,"Trollope,FrancesEleanor",ThatUnfortunateMarriage,female,third,167875
"EN_1888_Ward,Mrs.Humphry_RobertElsmere_Novel.txt",244,English,1888,"Ward,Mrs.Humphry",RobertElsmere,female,third,285856
"EN_1889_Doyle,ArthurConan_TheMysteryoftheCloomber_Novel.txt",245,English,1889,"Doyle,ArthurConan",TheMysteryoftheCloomber,male,first,48734
"EN_1890_Broughton,Rhoda_Alas!_Novel.txt",246,English,1890,"Broughton,Rhoda",Alas!,female,third,149365
